"UPDATED","ENTRY_DATE","EVENT_LCL_DATE","EVENT_LCL_TIME","LOC_CITY_NAME","LOC_STATE_NAME","LOC_CNTRY_NAME","RMK_TEXT","EVENT_TYPE_DESC","FSDO_DESC","REGIST_NBR","FLT_NBR","ACFT_OPRTR","ACFT_MAKE_NAME","ACFT_MODEL_NAME","ACFT_MISSING_FLAG","ACFT_DMG_DESC","FLT_ACTIVITY","FLT_PHASE","FAR_PART","MAX_INJ_LVL","FATAL_FLAG","FLT_CRW_INJ_NONE","FLT_CRW_INJ_MINOR","FLT_CRW_INJ_SERIOUS","FLT_CRW_INJ_FATAL","FLT_CRW_INJ_UNK","CBN_CRW_INJ_NONE","CBN_CRW_INJ_MINOR","CBN_CRW_INJ_SERIOUS","CBN_CRW_INJ_FATAL","CBN_CRW_INJ_UNK","PAX_INJ_NONE","PAX_INJ_MINOR","PAX_INJ_SERIOUS","PAX_INJ_FATAL","PAX_INJ_UNK","GRND_INJ_NONE","GRND_INJ_MINOR","GRND_INJ_SERIOUS","GRND_INJ_FATAL","GRND_INJ_UNK","Unk inj none","Unk inj minor","Unk inj serious","Unk inj fatal","Unk inj unk"
"No","03-APR-26","03-APR-26","00:17:00Z","LUBBOCK","TEXAS","UNITED STATES","AIRCRAFT STRUCK A BIRD AND POST FLIGHT INSPECTION REVEALED DENT IN THE LEFT WING, LUBBOCK, TX.","INCIDENT","LUBBOCK FSDO","N9285G","","","PIPER","PA28","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","02-APR-26","01-APR-26","19:38:00Z","PHILADELPHIA","PENNSYLVANIA","UNITED STATES","AIRCRAFT ATTEMPTED TO RETURN TO AIRPORT AND CRASHED UNDER UNKNOWN CIRCUMSTANCES STRIKING A TREE, PHILADELPHIA, PA.","ACCIDENT","PHILADELPHIA FSDO","N494LA","","","PIPER","PA28","No","SUBSTANTIAL","PERSONAL","TAKEOFF (TOF)","91","SERIOUS","No","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"No","01-APR-26","31-MAR-26","17:13:00Z","SAN DIEGO","CALIFORNIA","UNITED STATES","AIRCRAFT TAXIING OUT OF THE RUN-UP AREA, THE RIGHT WING STRUCK THE LEFT WING OF N734VX WHICH WAS PARKED WAITING FOR CLEARANCE, SAN DIEGO, CA.","INCIDENT","SAN DIEGO FSDO","N797RJ","","","CESSNA","172","No","UNKNOWN","PERSONAL","TAXI (TXI)","91","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","01-APR-26","31-MAR-26","17:13:00Z","SAN DIEGO","CALIFORNIA","UNITED STATES","AIRCRAFT WAS PARKED AND WAITING FOR CLEARANCE AND THE LEFT WING WAS STRUCK BY THE RIGHT WING OF N797RJ, SAN DIEGO, CA.","INCIDENT","SAN DIEGO FSDO","N734VX","","","CESSNA","172","No","UNKNOWN","PERSONAL","STANDING (STD)","91","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","01-APR-26","30-MAR-26","01:56:00Z","SALINAS","CALIFORNIA","UNITED STATES","AIRCRAFT ABORTED TAKEOFF WHEN THE NOSE CONE DETACHED, SALINAS, CA.","INCIDENT","SAN JOSE FSDO","N2914J","","","CESSNA","150","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","01-APR-26","01-APR-26","03:20:00Z","GRAND PRAIRIE","TEXAS","UNITED STATES","AIRCRAFT GEAR COLLAPSED ON LANDING, GRAND PRAIRIE, TX.","INCIDENT","NORTH TEXAS FSDO","N4271D","","","BEECH","G35","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","01-APR-26","31-MAR-26","23:30:00Z","MOUNT PLEASANT","SOUTH CAROLINA","UNITED STATES","AIRCRAFT CRASHED AFTER TAKEOFF INTO A WATERWAY FOR UNKNOWN REASONS, MOUNT PLEASANT, SC.","INCIDENT","COLUMBIA FSDO","N778WT","","","CIRRUS","SR22T","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","24-MAR-26","23-MAR-26","16:29:00Z","BOYNTON BEACH","FLORIDA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES INTO A WAREHOUSE, BOYNTON BEACH, FL.","ACCIDENT","SOUTH FLORIDA FSDO","N478AT","","","ROBINSON","R44","No","SUBSTANTIAL","INSTRUCTION","EN ROUTE (ENR)","91","FATAL","Yes","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"No","24-MAR-26","24-MAR-26","02:45:00Z","WEST PALM BEACH","FLORIDA","UNITED STATES","AIRCRAFT STRUCK A DEER ON TAKEOFF, WEST PALM BEACH, FL.","ACCIDENT","SOUTH FLORIDA FSDO","N870JA","","","SLING AIRCRAFT","SLING","No","SUBSTANTIAL","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","24-MAR-26","23-MAR-26","22:25:00Z","BURLINGTON","VERMONT","UNITED STATES","AIRCRAFT STRUCK A BIRD AND POST FLIGHT INSPECTION REVEALED DAMAGE TO THE ADS-B PROBE ON THE NOSE CONE, BURLINGTON, VT.","INCIDENT","PORTLAND ME FSDO","N240BZ","MXY904","BREEZE AIRWAYS","AIRBUS","BD-500-1A11","No","UNKNOWN","ON DEMAND","APPROACH (APR)","135","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","24-MAR-26","24-MAR-26","00:40:00Z","LA VERNE","CALIFORNIA","UNITED STATES","AIRCRAFT LANDED AND GEAR COLLAPSED, LA VERNE, CA.","INCIDENT","LOS ANGELES FSDO","N962MS","","","PIPER","PA28R","No","UNKNOWN","INSTRUCTION","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","24-MAR-26","24-MAR-26","06:10:00Z","SALT LAKE CITY","UTAH","UNITED STATES","AIRCRAFT NOSE GEAR COLLAPSED ON LANDING, SALT LAKE CITY, UT.","INCIDENT","SALT LAKE CITY FSDO","N8360V","","","PIPER","PA44","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","24-MAR-26","23-MAR-26","18:33:00Z","ORLANDO","FLORIDA","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND LANDED IN A FIELD, ORLANDO, FL.","INCIDENT","ORLANDO FSDO","N74557","","","ROBINSON","R22","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","25-MAR-26","24-MAR-26","15:31:00Z","FREDERICKSBURG","TEXAS","UNITED STATES","AIRCRAFT CRASHED DURING DEER NETTING OPERATION AT A RANCH, FREDERICKSBURG, TX.","ACCIDENT","SAN ANTONIO FSDO","N233JD","","","ROBINSON","R44","No","SUBSTANTIAL","OTHER","EN ROUTE (ENR)","91","SERIOUS","No","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"No","25-MAR-26","25-MAR-26","00:30:00Z","ANCHORAGE","ALASKA","UNITED STATES","AIRCRAFT GROUND LOOPED WHILE LANDING, ANCHORAGE, AK.","INCIDENT","ANCHORAGE FSDO","N3379A","","","PIPER","PA22","No","MINOR","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","25-MAR-26","24-MAR-26","22:41:00Z","OSHKOSH","WISCONSIN","UNITED STATES","AIRCRAFT LANDED, VEERED TO THE LEFT AND CAME TO REST IN A SNOWBANK, OSHKOSH, WI.","INCIDENT","MILWAUKEE FSDO","N4755K","","","CESSNA","P210","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","25-MAR-26","24-MAR-26","15:40:00Z","GALVESTON","TEXAS","UNITED STATES","AIRCRAFT LANDED AND DURING TAXI TO THE HANGAR STRUCK N351L WHO WAS PARKED AND DOING A RUN-UP, GALVESTON, TX.","INCIDENT","HOUSTON FSDO","N43000","","","CLASSIC AIRCRAFT  CORP","WACO YMF","No","UNKNOWN","PERSONAL","TAXI (TXI)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","01-APR-26","31-MAR-26","15:02:00Z","CHATTANOOGA","TENNESSEE","UNITED STATES","AIRCRAFT VEERED OFF RUNWAY WHILE TAXIING FOR DEPARTURE AND STRUCK A TAXIWAY LIGHT, CHATTANOOGA, TN.","INCIDENT","NASHVILLE FSDO","N624B","","","CESSNA","172","No","UNKNOWN","PERSONAL","TAXI (TXI)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","25-MAR-26","25-MAR-26","01:00:00Z","BRISTOL","TENNESSEE","UNITED STATES","AIRCRAFT STRUCK A BIRD AND POST FLIGHT INSPECTION REVEALED DAMAGE TO THE COMMS2 ANTENNA, BRISTOL, TN.","INCIDENT","NASHVILLE FSDO","N74PE","","","CESSNA","172","No","MINOR","PERSONAL","APPROACH (APR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","25-MAR-26","24-MAR-26","15:40:00Z","GALVESTON","TEXAS","UNITED STATES","AIRCRAFT WAS PARKED DOING A RUN-UP AND WAS STRUCK BY N43000, GALVESTON, TX.","INCIDENT","HOUSTON FSDO","N351L","LTA3510","LIFT AIRCRAFT","DIAMOND","DA40","No","UNKNOWN","UNKNOWN","STANDING (STD)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","20-MAR-26","19-MAR-26","23:43:00Z","GLOBE","ARIZONA","UNITED STATES","AIRCRAFT CRASHED UNDER UNKNOWN CIRCUMSTANCES IN A FIELD, GLOBE, AZ.","INCIDENT","SCOTTSDALE FSDO","N9111","","","ZLIN AVIATION","SAVAGE CUB-S","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","20-MAR-26","19-MAR-26","13:08:00Z","STUART","FLORIDA","UNITED STATES","AIRCRAFT VEERED OFF TAXIWAY AND STRUCK A TAXIWAY LIGHT AND THE TAXIWAY LIGHT SUBSEQUENTLY STRUCK THE WINDOW OF N92AW, STUART, FL.","INCIDENT","SOUTH FLORIDA FSDO","N737GA","","","CESSNA","172","No","UNKNOWN","PERSONAL","TAXI (TXI)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","20-MAR-26","19-MAR-26","17:35:00Z","PAOLA","KANSAS","UNITED STATES","AIRCRAFT DECLARED AN EMERGENCY AND LANDED ON A ROAD DUE TO ENGINE ISSUES, PAOLA, KS.","INCIDENT","WICHITA FSDO","N908KC","","","COSTRUZIONI AERONAUTICHE TECNA","P-MENTOR","No","NONE","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","20-MAR-26","19-MAR-26","22:14:00Z","PENDLETON","OREGON","UNITED STATES","AIRCRAFT EXPERIENCED AN ENGINE FAILURE ON TAKEOFF AND LANDED IN A FIELD, PENDLETON, OR.","INCIDENT","PORTLAND FSDO","N107TR","","","INSITU","INTEGRATOR","No","UNKNOWN","UNKNOWN","TAKEOFF (TOF)","91","NONE","No","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","20-MAR-26","19-MAR-26","16:35:00Z","GREENEVILLE","GEORGIA","UNITED STATES","AIRCRAFT EXPERIENCED ENGINE ISSUES AND LANDED IN A FIELD, GREENEVILLE, GA.","INCIDENT","ATLANTA FSDO","N379RC","","","ZENITH","STOL CH750","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","27-MAR-26","27-MAR-26","02:01:00Z","NEW SMYRNA BEACH","FLORIDA","UNITED STATES","AIRCRAFT STRUCK A BIRD AND POST FLIGHT INSPECTION REVEALED A DENT ON THE LEFT WING, NEW SMYRNA BEACH, FL.","INCIDENT","ORLANDO FSDO","N254EP","EPI254","EPIC FLIGHT ACADEMY","TEXTRON","172","No","UNKNOWN","FAR 141 PILOT SCHOOL","APPROACH (APR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","27-MAR-26","26-MAR-26","14:45:00Z","MILLVILLE","NEW JERSEY","UNITED STATES","AIRCRAFT BOUNCED ON LANDING AND INCURRED A PROP STRIKE, MILLVILLE, NJ.","INCIDENT","PHILADELPHIA FSDO","N817FG","","","TEXTRON","172","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","27-MAR-26","26-MAR-26","16:20:00Z","HOUSTON","TEXAS","UNITED STATES","AIRCRAFT ABORTED TAKEOFF DUE TO PROPELLER SPINNER FALLING OFF, HOUSTON, TX.","INCIDENT","HOUSTON FSDO","N1137P","","","PIPISTREL","SINUS 912","No","UNKNOWN","PERSONAL","TAKEOFF (TOF)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","23-MAR-26","20:35:00Z","FAIRFIELD","UTAH","UNITED STATES","AIRCRAFT ROLLED ONTO THE RIGHT SIDE DURING LANDING.","ACCIDENT","SALT LAKE CITY FSDO","N247WR","","","SALT LAKE GYROCOPTERS LLC","CALIDUS","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","29-MAR-26","18:15:00Z","BOULDER","COLORADO","UNITED STATES","AIRCRAFT FLIPPED OVER DURING TOUCH AND GO MANEUVER.","ACCIDENT","DENVER FSDO","N510EA","","","ELA AVIATION USA","ECLIPSE 10","No","SUBSTANTIAL","PERSONAL","TAKEOFF (TOF)","91","NONE","No","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","27-MAR-26","22:30:00Z","SEDONA","ARIZONA","UNITED STATES","AIRCRAFT LANDING GEAR COLLAPSED DURING LANDING RESULTING IN THE AIRPLANE VEERING OFF THE RUNWAY INTO A DITCH.","ACCIDENT","SCOTTSDALE FSDO","N799TF","","","CESSNA","421B","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","29-MAR-26","19:30:00Z","OELWEIN","IOWA","UNITED STATES","AIRCRAFT WAS STRUCK BY GUST OF WIND DURING HOVER TAXI, WHICH RESULTED IN IT STRIKING THE GROUND WITH THE TAILBOOM AND SKID.","ACCIDENT","DES MOINES FSDO","N942MA","","","ENSTROM","F-28F","No","SUBSTANTIAL","PERSONAL","TAXI (TXI)","91","NONE","No","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","27-MAR-26","17:55:00Z","BELOIT","KANSAS","UNITED STATES","AIRCRAFT GROUND LOOPED DURING LANDING WHICH RESULTED IN DAMAGE TO THE LEFT WING AND LEFT MAIN LANDING GEAR.","ACCIDENT","WICHITA FSDO","N2785K","","","CESSNA","180K","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","27-MAR-26","21:35:00Z","BESSEMER","ALABAMA","UNITED STATES","AIRCRAFT OVERRAN THE RUNWAY AND STRUCK A TREE RESULTING IN DAMAGE TO THE LEFT WING.","ACCIDENT","ALABAMA AND NORTHWEST FLORIDA FSDO","N3184B","","","CESSNA","170B","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","28-MAR-26","22:35:00Z","SPANAWAY","WASHINGTON","UNITED STATES","AIRCRAFT NOSED OVER AND CAME TO REST INVERTED.","ACCIDENT","SEATTLE FSDO","N3484M","","","PIPER","PA-12","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","27-MAR-26","15:15:00Z","ARLINGTON","TEXAS","UNITED STATES","AIRCRAFT TAIL STRUCK THE GROUND DURING HOVER TAXI FOR DEPARTURE.","ACCIDENT","NORTH TEXAS FSDO","N4059A","","","ROBINSON HELICOPTER CO","R66","No","SUBSTANTIAL","PERSONAL","TAXI (TXI)","91","NONE","No","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","27-MAR-26","16:30:00Z","LINCOLN","CALIFORNIA","UNITED STATES","AIRCRAFT LANDED HARD AND FRONT LANDING GEAR COLLAPSED.","ACCIDENT","SACRAMENTO FSDO","N11446","","","PAUL D CANNON","KITFOX LIGHT SQUARED","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","28-MAR-26","20:00:00Z","SKWENTNA","ALASKA","UNITED STATES","AIRCRAFT STRUCK A BERM DURING LANDING.","ACCIDENT","ANCHORAGE FSDO","N94237","","","CESSNA","A185F","No","SUBSTANTIAL","PERSONAL","LANDING (LDG)","91","NONE","No","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","27-MAR-26","15:08:00Z","DAYTONA BEACH","FLORIDA","UNITED STATES","AIRCRAFT REPORTED A BIRD STRIKE WHILE ENROUTE.","INCIDENT","ORLANDO FSDO","N41CA","","","CIRRUS DESIGN CORP","SR22","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","MINOR","No","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","28-MAR-26","15:45:00Z","LAND O' LAKES","WISCONSIN","UNITED STATES","AIRCRAFT VEERED LEFT DURING LANDING AND IMPACTED A SNOWBANK.","INCIDENT","MILWAUKEE FSDO","N93CC","","","PIPER","PA-28R-201T","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","27-MAR-26","18:02:00Z","AURORA","OREGON","UNITED STATES","AIRCRAFT NOSED OVER WHILE TAXIING FROM THE RUNWAY.","INCIDENT","PORTLAND FSDO","N447TC","","","OLSON MIKE","TOP CUB","No","UNKNOWN","PERSONAL","TAXI (TXI)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","29-MAR-26","15:38:00Z","GREENVILLE","SOUTH CAROLINA","UNITED STATES","AIRCRAFT REPORTED A BIRD STRIKE WHILE ENROUTE RESULTING IN DAMAGE TO THE LEADING EDGE OF THE RIGHT WING.","INCIDENT","COLUMBIA FSDO","N2333R","","","PIPER","PA-28-180","No","UNKNOWN","PERSONAL","EN ROUTE (ENR)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"No","30-MAR-26","28-MAR-26","21:48:00Z","WATERVILLE","MAINE","UNITED STATES","AIRCRAFT LANDED WITH THE LANDING GEAR RETRACTED.","INCIDENT","PORTLAND FSDO","N4910S","","","CESSNA","R182","No","UNKNOWN","PERSONAL","LANDING (LDG)","91","NONE","No","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
